262, -91, 986
224, -118, 1042
224, -118, 1042
199, -73, 1048
125, -10, 1030
59, 24, 1011
-30, 77, 1043
-77, 132, 1065
-163, 231, 1089
-234, 304, 1077
-234, 304, 1077
-289, 375, 1068
-336, 472, 1095
-413, 580, 1068
-421, 595, 1000
-359, 495, 983
-304, 375, 1032
-267, 352, 980
-236, 350, 936
-174, 327, 919
-122, 338, 939
-122, 338, 939
-91, 374, 946
-8, 321, 959
-10, 295, 947
22, 338, 912
53, 392, 917
53, 392, 917
103, 334, 889
121, 161, 898
218, -32, 935
384, -256, 984
384, -256, 984
340, -222, 1023
420, -295, 921
540, -444, 884
670, -651, 949
692, -723, 1033
619, -699, 1061
565, -642, 943
537, -588, 922
508, -539, 1063
508, -539, 1063
416, -467, 1188
237, -345, 1198
58, -238, 1155
-37, -182, 1161
-109, -177, 1268
-225, -175, 1300
-244, -168, 1124
-177, -187, 966
-114, -251, 916
-98, -256, 942
-66, -185, 909
22, -152, 781
22, -152, 781
87, -246, 756
181, -331, 800
245, -318, 843
300, -128, 792
445, -28, 703
465, -54, 820
465, -54, 820
505, -169, 1009
477, -135, 1022
515, -24, 863
468, 34, 844
351, 17, 946
351, 17, 946
307, -123, 1092
303, -162, 1023
265, -111, 834
217, -137, 775
172, -180, 894
127, -160, 1037
125, -79, 967
-,-,-
195, 11, 912
148, 29, 942
148, 29, 942
90, 80, 1003
141, 87, 992
204, 88, 929
204, 88, 929
216, 125, 915
167, 212, 947
157, 300, 959
163, 398, 906
167, 490, 793
167, 490, 793
188, 486, 724
111, 427, 843
114, 337, 888
131, 273, 894
131, 273, 894
152, 238, 867
189, 130, 885
192, -27, 933
187, -209, 978
222, -384, 1013
238, -484, 1066
234, -489, 1066
234, -489, 1066
226, -502, 1076
285, -598, 1071
316, -662, 1123
341, -641, 1100
353, -553, 1052
333, -452, 1017
341, -411, 1003
402, -429, 1008
444, -415, 1003
454, -323, 931
477, -280, 897
482, -267, 858
482, -267, 858
488, -302, 833
485, -370, 841
454, -368, 821
437, -297, 785
376, -167, 780
321, -96, 834
203, -51, 906
203, -51, 906
47, 27, 968
17, 132, 967
-41, 267, 1023
-105, 338, 1123
-105, 338, 1123
-112, 305, 1183
-98, 203, 1160
-116, 195, 1053
-173, 208, 1029
-217, 180, 1077
-180, 91, 1077
-139, 5, 1018
-154, -15, 1001
-226, 24, 1111
-227, 45, 1223
-227, 45, 1223
-193, 38, 1221
-184, 20, 1218
-169, -34, 1187
-165, -119, 1186
-157, -177, 1156
-154, -207, 1114
-101, -249, 1013
-47, -248, 942
-87, -175, 979
8, -181, 878
8, -181, 878
141, -211, 791
258, -198, 746
323, -128, 759
328, -86, 795
416, -194, 745
517, -280, 800
517, -280, 800
530, -200, 902
465, -65, 970
420, -14, 945
436, -78, 908
385, -99, 928
385, -99, 928
315, -88, 985
233, -33, 1018
-,-,-
-635, -223, 769
-430, -320, 637
-535, -251, 576
-543, -230, 626
-575, -230, 834
-468, -287, 827
-316, -318, 668
-260, -297, 595
-191, -340, 590
-191, -340, 590
-96, -458, 644
-26, -502, 555
-15, -512, 465
-59, -476, 431
-169, -376, 530
-198, -351, 652
-179, -348, 716
-248, -277, 732
-374, -144, 828
-466, -74, 1070
-466, -74, 1070
-485, -41, 1281
-514, 19, 1263
-555, 64, 1197
-624, 78, 1252
-669, 73, 1376
-661, 78, 1352
-650, 93, 1207
-672, 150, 1088
-679, 154, 1113
-679, 154, 1176
-684, 167, 1176
-636, 169, 1096
-635, 197, 1021
-604, 184, 980
-598, 206, 988
-536, 195, 965
-489, 205, 895
-449, 235, 796
-417, 286, 724
-360, 269, 755
-360, 269, 755
-298, 201, 787
-240, 117, 766
-187, 29, 720
-146, -77, 792
-137, -129, 870
-66, -266, 881
-27, -399, 872
-27, -399, 872
6, -505, 922
15, -552, 1041
18, -586, 1134
27, -609, 1135
14, -643, 1092
-35, -646, 1152
-56, -658, 1233
-56, -658, 1233
-73, -653, 1242
-90, -614, 1126
-138, -566, 1084
-170, -539, 1091
-261, -498, 1189
-321, -539, 1221
-396, -549, 1146
-420, -577, 1116
-387, -655, 1163
-357, -744, 1347
-344, -638, 1282
-364, -410, 1021
-341, -332, 818
-276, -361, 716
-254, -407, 844
-269, -221, 694
-286, 37, 431
-252, 143, 297
-253, 153, 354
-253, 153, 354
-242, -21, 719
-268, -12, 777
-299, 112, 574
-336, 87, 490
-399, -35, 586
-425, -181, 805
-,-,-
-480, -462, 790
-403, -500, 725
-375, -471, 659
-402, -457, 739
-436, -416, 839
-238, -484, 724
-238, -484, 724
-167, -475, 587
-126, -482, 548
-133, -442, 565
-67, -475, 552
-57, -459, 537
-96, -426, 514
-146, -419, 516
-215, -434, 584
-256, -401, 604
-286, -355, 598
-430, -326, 716
-430, -326, 716
-469, -388, 777
-492, -409, 781
-504, -369, 833
-523, -356, 1019
-575, -358, 1118
-567, -390, 1126
-555, -369, 1071
-550, -359, 1133
-552, -371, 1300
-549, -315, 1293
-506, -321, 1113
-507, -333, 1021
-484, -417, 1136
-450, -457, 1251
-362, -526, 1212
-307, -620, 1160
-210, -826, 1195
-139, -970, 1219
-106, -1122, 1266
-145, -1137, 1281
-162, -980, 1107
-178, -795, 937
-259, -575, 920
-276, -432, 973
-330, -225, 942
-374, 25, 652
-435, 163, 476
-473, 189, 468
-473, 189, 468
-530, 228, 665
-563, 374, 548
-579, 388, 437
-603, 276, 503
-613, 123, 641
-652, 119, 578
-687, 88, 476
-687, 88, 476
-715, 7, 501
-757, -33, 590
-779, -65, 658
-821, -49, 671
-856, -28, 668
-863, -10, 709
-863, -10, 709
-850, -13, 796
-842, -33, 855
-822, -58, 828
-784, -113, 806
-737, -187, 847
-690, -257, 889
-664, -244, 820
-623, -221, 724
-554, -287, 745
-469, -371, 770
-469, -371, 770
-407, -429, 748
-352, -478, 679
-298, -502, 617
-228, -585, 682
-160, -723, 770
-121, -825, 720
-124, -812, 638
-113, -796, 581
-146, -808, 689
-192, -828, 747
-209, -798, 719
-,-,-
-708, -92, 712
-708, -92, 712
-715, -92, 744
-626, -87, 570
-666, -54, 511
-675, -48, 598
-698, -59, 732
-642, -83, 678
-602, -63, 599
-602, -63, 599
-581, -18, 579
-562, 27, 605
-549, 131, 554
-462, 162, 488
-391, 180, 419
-363, 210, 384
-348, 189, 439
-348, 189, 439
-391, 145, 490
-419, -12, 552
-424, -99, 543
-459, -54, 526
-486, -161, 649
-576, -373, 863
-606, -449, 938
-607, -360, 872
-622, -366, 944
-622, -366, 944
-656, -457, 1198
-681, -517, 1427
-685, -476, 1386
-664, -430, 1234
-649, -417, 1138
-632, -478, 1204
-554, -585, 1267
-519, -592, 1213
-469, -565, 1114
-422, -555, 1049
-358, -582, 1017
-350, -547, 988
-333, -575, 990
-327, -574, 1000
-287, -573, 928
-290, -554, 923
-274, -557, 951
-323, -468, 972
-322, -413, 917
-305, -352, 796
-258, -341, 734
-316, -241, 788
-345, -193, 917
-400, -55, 923
-400, -55, 923
-402, 8, 813
-399, 93, 691
-427, 171, 751
-530, 236, 917
-589, 246, 925
-588, 254, 725
-588, 254, 725
-574, 223, 591
-637, 212, 684
-685, 192, 790
-688, 127, 803
-686, 64, 754
-719, 38, 719
-719, 38, 719
-764, 18, 786
-805, -1, 901
-829, 11, 928
-839, 52, 901
-850, 81, 895
-850, 81, 895
-847, 70, 931
-836, 45, 942
-820, 39, 941
-770, 43, 830
-730, -19, 781
-730, -19, 781
-698, -110, 795
-700, -111, 830
-668, -117, 843
-578, -168, 809
-511, -259, 782
-475, -303, 699
-410, -393, 638
-321, -558, 626
-254, -708, 616
-214, -769, 582
-211, -751, 490
-204, -791, 475
-220, -810, 503
-220, -810, 503
-257, -772, 542
-285, -735, 565
-331, -688, 556
-375, -619, 505
-439, -513, 513
-514, -437, 619
-537, -436, 654
-556, -437, 577
-,-,-
-258, -520, 708
-231, -493, 833
-253, -482, 806
-191, -489, 742
-174, -511, 820
-175, -475, 904
-120, -473, 886
-120, -473, 886
-41, -508, 847
31, -559, 826
99, -626, 790
123, -614, 803
122, -562, 816
74, -477, 839
58, -464, 882
58, -464, 882
36, -467, 842
-6, -450, 782
-100, -397, 800
-194, -366, 868
-243, -405, 875
-310, -375, 874
-340, -358, 813
-340, -358, 813
-413, -354, 846
-460, -373, 951
-497, -382, 1054
-510, -363, 1042
-493, -357, 1000
-505, -344, 1006
-495, -373, 1079
-484, -389, 1102
-465, -393, 1005
-432, -461, 1013
-409, -577, 1029
-386, -782, 1102
-388, -950, 1226
-375, -992, 1309
-332, -939, 1301
-312, -819, 1260
-325, -742, 1262
-347, -701, 1292
-313, -712, 1285
-272, -626, 1064
-232, -577, 872
-212, -585, 725
-198, -598, 713
-211, -503, 641
-154, -451, 488
-142, -381, 436
-146, -343, 482
-183, -328, 532
-239, -288, 473
-239, -288, 473
-239, -282, 397
-229, -299, 321
-219, -400, 322
-307, -406, 414
-367, -385, 421
-386, -321, 356
-419, -276, 350
-457, -244, 380
-498, -161, 312
-534, -47, 266
-527, 39, 227
-562, 58, 308
-562, 58, 308
-589, 1, 407
-529, -108, 441
-444, -213, 504
-375, -332, 620
-389, -384, 708
-309, -520, 700
-203, -695, 731
-110, -821, 774
-110, -821, 774
-126, -851, 870
-118, -909, 999
-71, -907, 963
20, -918, 872
81, -942, 879
109, -988, 904
89, -944, 962
137, -935, 960
137, -935, 960
157, -937, 931
164, -900, 914
163, -902, 902
101, -847, 909
72, -771, 876
57, -741, 941
-,-,-
-882, -264, 436
-841, -266, 414
-783, -313, 279
-817, -285, 260
-926, -273, 350
-942, -329, 482
-913, -350, 480
-907, -328, 448
-907, -328, 448
-901, -349, 444
-899, -361, 387
-871, -395, 403
-810, -475, 436
-772, -421, 287
-763, -359, 187
-790, -314, 213
-809, -294, 225
-775, -274, 110
-798, -236, 90
-824, -212, 163
-797, -230, 161
-708, -231, 66
-708, -231, 66
-753, -103, 121
-760, 21, 218
-727, 79, 307
-715, 251, 231
-760, 549, 153
-826, 762, 318
-848, 830, 459
-848, 830, 459
-835, 878, 511
-911, 1039, 443
-973, 1143, 364
-954, 998, 425
-917, 808, 429
-882, 669, 376
-858, 607, 360
-844, 569, 381
-844, 569, 381
-830, 547, 444
-793, 533, 437
-744, 520, 377
-686, 537, 313
-590, 529, 289
-486, 529, 236
-405, 491, 198
-405, 491, 198
-369, 498, 175
-342, 460, 212
-412, 414, 240
-539, 413, 173
-612, 439, 101
-651, 409, 222
-673, 284, 403
-673, 284, 403
-763, 280, 461
-868, 279, 506
-936, 349, 495
-984, 455, 471
-1032, 560, 346
-1056, 603, 248
-1076, 659, 309
-1087, 597, 385
-1072, 482, 439
-1035, 457, 372
-1035, 457, 372
-1077, 410, 627
-1164, 508, 820
-1141, 617, 716
-1143, 723, 576
-1105, 774, 501
-1055, 787, 470
-1010, 839, 447
-1034, 997, 453
-1146, 1162, 480
-1094, 1125, 374
-1034, 1016, 372
-975, 909, 332
-961, 965, 394
-993, 1062, 515
-916, 888, 479
-916, 888, 479
-737, 641, 195
-633, 366, 168
-515, 176, 192
-390, -142, 434
-351, -267, 381
-278, -416, 183
-209, -605, 186
-331, -634, 301
-361, -582, 318
-412, -493, 292
-412, -493, 292
-451, -440, 262
-523, -431, 249
-640, -410, 363
-786, -230, 420
-,-,-
-956, 178, -417
-920, 94, -341
-908, 112, -443
-911, 116, -456
-917, 163, -464
-906, 158, -502
-823, 76, -646
-816, 58, -742
-759, 41, -779
-759, 41, -779
-725, 39, -807
-712, 48, -885
-716, 68, -865
-687, 70, -744
-665, 94, -645
-642, 116, -612
-655, 154, -562
-670, 203, -326
-716, 287, -20
-716, 287, -20
-729, 330, 143
-764, 450, 219
-814, 500, 399
-906, 514, 704
-974, 481, 899
-968, 525, 848
-919, 558, 792
-919, 558, 792
-883, 619, 825
-768, 595, 720
-693, 576, 664
-633, 499, 632
-560, 388, 593
-464, 287, 553
-396, 201, 504
-377, 126, 463
-377, 126, 463
-363, 76, 404
-353, 114, 377
-406, 281, 361
-537, 412, 413
-597, 467, 411
-621, 671, 318
-621, 671, 318
-718, 961, 234
-730, 1117, 158
-809, 1249, 71
-822, 1279, -99
-829, 1230, -93
-768, 1195, -62
-659, 1028, -115
-678, 915, -67
-657, 976, -176
-549, 935, -138
-463, 929, 23
-463, 929, 23
-408, 1050, 66
-407, 1176, -73
-435, 1164, -81
-493, 1118, -21
-536, 1121, 54
-527, 1159, -6
-561, 1247, 4
-602, 1264, 134
-602, 1264, 134
-600, 1260, 112
-603, 1220, 150
-610, 1261, 127
-687, 1410, 219
-851, 1601, 254
-1000, 1631, 224
-1021, 1554, 192
-1046, 1449, 308
-1045, 1333, 392
-1008, 1321, 298
-835, 1101, 281
-762, 903, 305
-657, 692, 279
-538, 541, 149
-408, 503, -89
-408, 503, -89
-284, 345, -219
-247, 266, -233
-202, 115, -134
-137, 43, -229
-161, 3, -284
-182, 17, -261
-274, 100, -91
-327, 50, 13
-327, 50, 13
-401, 82, -16
-529, 163, -66
-605, 203, -107
-719, 212, -12
-828, 235, 82
-828, 235, 82
-,-,-
-294, -29, 803
-261, -42, 837
-286, 22, 811
-286, 22, 811
-312, 48, 830
-272, 8, 838
-211, -9, 750
-222, 14, 747
-222, 14, 747
-229, 11, 828
-187, 6, 802
-133, -40, 747
-77, -110, 728
-97, -104, 772
-97, -104, 772
-53, -90, 775
20, -75, 693
30, -15, 721
0, 104, 744
0, 104, 744
0, 92, 799
15, 73, 934
23, 133, 957
23, 133, 957
-20, 200, 1045
-22, 219, 1087
-40, 271, 1131
-51, 311, 1155
-89, 314, 1240
-89, 314, 1240
-133, 306, 1355
-154, 318, 1366
-149, 320, 1344
-174, 340, 1288
-188, 367, 1258
-205, 377, 1291
-238, 402, 1331
-211, 430, 1244
-261, 482, 1165
-269, 497, 1134
-288, 565, 1123
-269, 604, 1144
-234, 596, 1103
-234, 596, 1103
-200, 532, 1031
-191, 450, 1019
-134, 407, 1017
-119, 439, 1030
-85, 422, 978
-19, 315, 886
32, 158, 854
74, -25, 934
74, -25, 934
92, -102, 972
128, -177, 891
132, -256, 829
141, -347, 791
123, -411, 791
123, -411, 791
99, -431, 846
76, -431, 892
80, -470, 904
43, -473, 911
8, -452, 925
8, -452, 925
-40, -399, 965
-53, -393, 997
-90, -408, 1026
-132, -405, 1016
-199, -413, 1017
-232, -483, 1103
-227, -589, 1202
-229, -584, 1194
-271, -476, 1043
-325, -433, 949
-296, -440, 846
-255, -435, 841
-229, -316, 831
-222, -105, 733
-222, -105, 733
-179, 97, 747
-187, 238, 901
-208, 335, 952
-197, 340, 976
-187, 422, 858
-188, 398, 840
-255, 370, 901
-255, 370, 901
-,-,-
80, -309, 948
75, -253, 764
-134, -71, 943
-134, -71, 943
-163, -127, 1171
-20, -290, 1088
65, -345, 944
-34, -264, 922
-107, -292, 1105
-92, -433, 1219
15, -579, 1119
59, -616, 1007
42, -600, 975
42, -600, 975
-10, -451, 978
12, -389, 955
55, -396, 904
26, -271, 898
-55, -67, 929
-55, -67, 929
-158, 158, 991
-193, 273, 1030
-168, 258, 1106
-221, 337, 1084
-288, 362, 1008
-309, 305, 909
-278, 199, 846
-253, 133, 836
-213, 91, 823
-213, 91, 823
-178, 110, 791
-122, 124, 720
-72, 99, 735
-1, 69, 755
-1, 69, 755
88, 50, 757
136, 4, 778
200, -51, 747
200, -51, 747
170, 16, 801
112, -4, 910
42, -12, 937
42, -58, 890
42, -58, 890
-6, -64, 848
-90, -86, 871
-146, -157, 941
-213, -254, 1078
-251, -371, 1206
-285, -453, 1292
-312, -458, 1279
-361, -427, 1274
-436, -369, 1281
-453, -369, 1252
-453, -343, 1252
-490, -307, 1255
-521, -230, 1252
-504, -175, 1121
-494, -141, 1004
-514, -100, 975
-487, -67, 981
-452, -48, 1002
-394, -70, 979
-375, -60, 905
-347, -80, 897
-291, -132, 905
-187, -218, 889
-61, -304, 818
-1, -304, 774
-1, -304, 774
94, -273, 844
161, -252, 1011
286, -255, 980
409, -300, 849
439, -343, 867
407, -355, 1003
364, -271, 1040
364, -271, 1040
315, -237, 994
236, -226, 966
